2021-11-24 10:05:29,485 INFO org.apache.juli.logging.DirectJDKLog [main] Starting ProtocolHandler ["http-nio-80"]
2021-11-24 10:05:29,513 INFO org.springframework.boot.web.embedded.tomcat.TomcatWebServer [main] Tomcat started on port(s): 80 (http) with context path ''
2021-11-24 10:05:29,522 INFO org.springframework.boot.StartupInfoLogger [main] Started Application in 3.873 seconds (JVM running for 4.311)
2021-11-24 10:05:29,777 INFO org.apache.juli.logging.DirectJDKLog [http-nio-80-exec-1] Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-11-24 10:05:29,778 INFO org.springframework.web.servlet.FrameworkServlet [http-nio-80-exec-1] Initializing Servlet 'dispatcherServlet'
2021-11-24 10:05:29,779 INFO org.springframework.web.servlet.FrameworkServlet [http-nio-80-exec-1] Completed initialization in 1 ms
2021-11-24 10:05:34,764 INFO org.springframework.orm.jpa.AbstractEntityManagerFactoryBean [SpringApplicationShutdownHook] Closing JPA EntityManagerFactory for persistence unit 'default'
2021-11-24 10:05:34,764 INFO com.zaxxer.hikari.HikariDataSource [SpringApplicationShutdownHook] HikariPool-1 - Shutdown initiated...
2021-11-24 10:05:34,764 INFO com.zaxxer.hikari.HikariDataSource [SpringApplicationShutdownHook] HikariPool-1 - Shutdown completed.
2021-11-24 10:05:38,339 INFO org.hibernate.validator.internal.util.Version [background-preinit] HV000001: Hibernate Validator 6.2.0.Final
2021-11-24 10:05:38,339 INFO org.springframework.boot.StartupInfoLogger [main] Starting Application using Java 16.0.2 on DESKTOP-MME1U5F with PID 14080 (C:\Users\HP-Note\IdeaProjects\Spring-CRUD-MySQL-MVC-JWT-demo\target\classes started by HP-Note in C:\Users\HP-Note\IdeaProjects\Spring-CRUD-MySQL-MVC-JWT-demo)
2021-11-24 10:05:38,339 INFO org.springframework.boot.SpringApplication [main] No active profile set, falling back to default profiles: default
2021-11-24 10:05:38,882 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [main] Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2021-11-24 10:05:38,945 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [main] Finished Spring Data repository scanning in 52 ms. Found 2 JPA repository interfaces.
2021-11-24 10:05:39,172 INFO org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [main] Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@3d7fb838' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-11-24 10:05:39,172 INFO org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [main] Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-11-24 10:05:39,343 INFO org.springframework.boot.web.embedded.tomcat.TomcatWebServer [main] Tomcat initialized with port(s): 80 (http)
2021-11-24 10:05:39,343 INFO org.apache.juli.logging.DirectJDKLog [main] Initializing ProtocolHandler ["http-nio-80"]
2021-11-24 10:05:39,343 INFO org.apache.juli.logging.DirectJDKLog [main] Starting service [Tomcat]
2021-11-24 10:05:39,343 INFO org.apache.juli.logging.DirectJDKLog [main] Starting Servlet engine: [Apache Tomcat/9.0.52]
2021-11-24 10:05:39,424 INFO org.apache.juli.logging.DirectJDKLog [main] Initializing Spring embedded WebApplicationContext
2021-11-24 10:05:39,424 INFO org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext [main] Root WebApplicationContext: initialization completed in 1046 ms
2021-11-24 10:05:39,507 INFO org.hibernate.jpa.internal.util.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2021-11-24 10:05:39,538 INFO org.hibernate.Version [main] HHH000412: Hibernate ORM core version 5.4.32.Final
2021-11-24 10:05:39,600 INFO org.hibernate.annotations.common.reflection.java.JavaReflectionManager [main] HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2021-11-24 10:05:39,647 INFO com.zaxxer.hikari.HikariDataSource [main] HikariPool-1 - Starting...
2021-11-24 10:05:39,752 INFO com.zaxxer.hikari.HikariDataSource [main] HikariPool-1 - Start completed.
2021-11-24 10:05:39,767 INFO org.hibernate.dialect.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2021-11-24 10:05:40,651 INFO org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-11-24 10:05:40,651 INFO org.springframework.orm.jpa.AbstractEntityManagerFactoryBean [main] Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-11-24 10:05:41,493 INFO org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping [main] Adding welcome page template: index
2021-11-24 10:05:41,681 INFO org.springframework.security.web.DefaultSecurityFilterChain [main] Will secure Ant [pattern='/admin'] with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@76c85485, org.springframework.security.web.context.SecurityContextPersistenceFilter@37a14aa1, org.springframework.security.web.header.HeaderWriterFilter@c19bb2a, org.springframework.security.web.csrf.CsrfFilter@7841c990, org.springframework.security.web.authentication.logout.LogoutFilter@ecfff32, com.example.crud.jwt.JwtFilter$$EnhancerBySpringCGLIB$$845df9eb@1c459c28, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@106f2425, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6d84ab90, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@65294247, org.springframework.security.web.access.ExceptionTranslationFilter@317fa5dd]
2021-11-24 10:05:41,696 INFO org.springframework.security.web.DefaultSecurityFilterChain [main] Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@51d9479c, org.springframework.security.web.context.SecurityContextPersistenceFilter@6a26eee6, org.springframework.security.web.header.HeaderWriterFilter@2a317af7, org.springframework.security.web.authentication.logout.LogoutFilter@25890ce3, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@d60cbad, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4be1c797, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@76bdfc19, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@752180c4, org.springframework.security.web.session.SessionManagementFilter@54f4734e, org.springframework.security.web.access.ExceptionTranslationFilter@e76134d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3e0b1f03]
2021-11-24 10:05:41,723 INFO org.apache.juli.logging.DirectJDKLog [main] Starting ProtocolHandler ["http-nio-80"]
2021-11-24 10:05:41,754 INFO org.springframework.boot.web.embedded.tomcat.TomcatWebServer [main] Tomcat started on port(s): 80 (http) with context path ''
2021-11-24 10:05:41,770 INFO org.springframework.boot.StartupInfoLogger [main] Started Application in 3.779 seconds (JVM running for 4.238)
2021-11-24 10:05:42,094 INFO org.apache.juli.logging.DirectJDKLog [http-nio-80-exec-1] Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-11-24 10:05:42,095 INFO org.springframework.web.servlet.FrameworkServlet [http-nio-80-exec-1] Initializing Servlet 'dispatcherServlet'
